order_id,order_date,region,country,category,product,channel,quantity,unit_price,discount_rate,revenue,customer_segment,delivery_days
ORD-101232,2024-08-16,North America,Canada,Sports,Trail Runners,retail,1,93.79,0.3,65.65,Consumer,4.0
ORD-101633,2024-08-16,EMEA,Germany,Home,Espresso Maker,retail,3,43.65,0.0,130.95,Consumer,7.0
ORD-102101,2024-08-16,North America,Mexico,Home,Desk Lamp,retail,4,95.12,0.0,380.48,Consumer,1.0
ORD-102629,2024-08-16,EMEA,Germany,Beauty,Serum Vitamin C,web,2,36.97,0.0,73.94,SMB,6.0
ORD-102883,2024-08-16,North America,Mexico,Beauty,Serum Vitamin C,marketplace,4,36.25,0.0,145.0,SMB,1.0
ORD-103178,2024-08-16,EMEA,Spain,Grocery,Arabica Beans 1kg,retail,2,22.59,0.0,45.18,Consumer,4.0
ORD-103383,2024-08-16,North America,Mexico,Electronics,Laptop Air 13,marketplace,3,152.29,0.1,411.18,Consumer,2.0
ORD-104184,2024-08-16,North America,Canada,Beauty,Matte Lipstick,web,1,46.18,0.0,46.18,SMB,1.0
ORD-104188,2024-08-16,North America,United States,Home,Desk Lamp,web,3,174.91,0.0,524.73,Consumer,1.0
ORD-104999,2024-08-16,North America,United States,Sports,Carbon Racket,marketplace,2,155.43,0.1,279.77,SMB,1.0
ORD-100942,2024-08-17,North America,United States,Beauty,Argan Shampoo,partner,3,21.86,0.0,65.58,SMB,2.0
ORD-101650,2024-08-17,North America,Canada,Electronics,Noise Buds,web,2,227.68,0.2,364.29,Consumer,2.0
ORD-103233,2024-08-17,EMEA,Germany,Electronics,Noise Buds,web,13,519.1,0.15,5736.06,Enterprise,2.0
ORD-100643,2024-08-18,North America,Canada,Sports,Trail Runners,web,3,128.83,0.05,367.17,Consumer,1.0
ORD-102872,2024-08-18,APAC,Singapore,Electronics,Laptop Air 13,marketplace,3,217.6,0.0,652.8,Consumer,10.0
ORD-104191,2024-08-18,EMEA,Italy,Sports,Yoga Mat Pro,web,2,78.32,0.0,156.64,Consumer,7.0
ORD-104907,2024-08-18,North America,United States,Beauty,Serum Vitamin C,retail,1,60.42,0.0,60.42,Consumer,3.0
ORD-104451,2024-08-19,North America,United States,Home,Cast Iron Pan,marketplace,5,106.47,0.0,532.35,Consumer,2.0
ORD-104940,2024-08-19,APAC,Singapore,Beauty,Serum Vitamin C,retail,1,56.87,0.1,51.18,SMB,4.0
ORD-100878,2024-08-20,EMEA,Italy,Electronics,Noise Buds,web,4,197.4,0.0,789.6,SMB,5.0
ORD-101262,2024-08-20,North America,Mexico,Home,Desk Lamp,web,2,122.75,0.2,196.4,Consumer,4.0
ORD-102990,2024-08-20,APAC,Japan,Home,Espresso Maker,web,4,76.95,0.0,307.8,Consumer,8.0
ORD-103277,2024-08-20,North America,Canada,Electronics,Laptop Air 13,partner,2,152.02,0.15,258.43,SMB,4.0
ORD-104429,2024-08-20,APAC,Japan,Electronics,4K Monitor,web,7,85.96,0.1,541.55,Enterprise,3.0
ORD-100558,2024-08-21,EMEA,France,Home,Desk Lamp,web,4,116.32,0.0,465.28,Consumer,3.0
ORD-102579,2024-08-21,North America,Canada,Grocery,Olive Oil 750ml,web,5,22.45,0.1,101.02,Enterprise,3.0
ORD-100467,2024-08-22,North America,Mexico,Sports,Trail Runners,retail,4,147.88,0.1,532.37,Consumer,6.0
ORD-100538,2024-08-22,North America,Mexico,Sports,Trail Runners,web,2,89.33,0.0,178.66,SMB,5.0
ORD-100785,2024-08-22,North America,United States,Beauty,Serum Vitamin C,retail,5,53.74,0.0,268.7,Consumer,3.0
ORD-100876,2024-08-22,APAC,Singapore,Beauty,Matte Lipstick,web,6,89.51,0.15,456.5,Enterprise,4.0
ORD-104912,2024-08-22,LATAM,Chile,Grocery,Dark Chocolate 90%,retail,3,14.15,0.3,29.72,SMB,6.0
ORD-100601,2024-08-23,APAC,Japan,Beauty,Argan Shampoo,marketplace,3,33.2,0.05,94.62,SMB,
ORD-100992,2024-08-23,North America,United States,Sports,Carbon Racket,retail,2,78.38,0.0,156.76,Consumer,4.0
ORD-102266,2024-08-23,North America,United States,Home,Cotton Duvet,partner,3,75.18,0.0,225.54,Consumer,3.0
ORD-102319,2024-08-23,EMEA,Spain,Home,Cast Iron Pan,marketplace,1,63.73,0.0,63.73,Consumer,3.0
ORD-102497,2024-08-23,North America,Canada,Sports,Carbon Racket,web,2,136.96,0.05,260.22,Consumer,1.0
ORD-102526,2024-08-23,LATAM,Brazil,Grocery,Olive Oil 750ml,marketplace,8,29.62,0.1,213.26,Enterprise,7.0
ORD-103376,2024-08-23,LATAM,Brazil,Beauty,Argan Shampoo,web,1,60.31,0.05,57.29,Consumer,11.0
ORD-104544,2024-08-23,EMEA,Germany,Home,Cotton Duvet,web,3,54.73,0.1,147.77,Consumer,4.0
ORD-101096,2024-08-24,North America,United States,Beauty,Serum Vitamin C,retail,2,39.53,0.0,79.06,SMB,1.0
ORD-103063,2024-08-24,North America,Canada,Sports,Carbon Racket,partner,2,57.6,0.0,115.2,SMB,2.0
ORD-103271,2024-08-24,North America,Mexico,Electronics,Laptop Air 13,web,3,112.07,0.15,285.78,Consumer,2.0
ORD-104408,2024-08-24,EMEA,United Kingdom,Sports,Yoga Mat Pro,marketplace,2,492.15,0.0,984.3,SMB,
ORD-101398,2024-08-25,EMEA,Italy,Electronics,Laptop Air 13,retail,4,145.27,0.3,406.76,Consumer,6.0
ORD-101561,2024-08-25,North America,Canada,Home,Cast Iron Pan,marketplace,1,55.41,0.05,52.64,Consumer,1.0
ORD-104148,2024-08-25,North America,United States,Sports,Yoga Mat Pro,web,2,94.09,0.1,169.36,Consumer,5.0
ORD-104151,2024-08-25,EMEA,France,Grocery,Arabica Beans 1kg,web,2,25.32,0.05,48.11,Consumer,3.0
ORD-100082,2024-08-26,LATAM,Chile,Beauty,Argan Shampoo,marketplace,2,114.56,0.15,194.75,Consumer,7.0
ORD-100911,2024-08-26,LATAM,Brazil,Grocery,Dark Chocolate 90%,web,3,28.68,0.0,86.04,Consumer,7.0
ORD-100921,2024-08-26,APAC,Singapore,Beauty,Argan Shampoo,retail,1,43.63,0.0,43.63,Consumer,7.0
ORD-101765,2024-08-26,North America,United States,Electronics,Smart Watch,partner,3,164.56,0.0,493.68,Consumer,2.0
ORD-102663,2024-08-26,North America,Mexico,Sports,Carbon Racket,retail,2,114.0,0.0,228.0,Enterprise,1.0
ORD-103389,2024-08-26,EMEA,Germany,Sports,Yoga Mat Pro,web,4,75.3,0.0,301.2,Consumer,
ORD-100043,2024-08-27,APAC,Japan,Home,Desk Lamp,web,2,76.7,0.2,122.72,Consumer,19.0
ORD-100150,2024-08-27,North America,Mexico,Grocery,Olive Oil 750ml,retail,4,25.43,0.05,96.63,SMB,3.0
ORD-100296,2024-08-27,EMEA,Spain,Electronics,Noise Buds,marketplace,5,153.3,0.0,766.5,Consumer,3.0
ORD-101059,2024-08-27,APAC,India,Grocery,Arabica Beans 1kg,web,2,26.03,0.05,49.46,Consumer,5.0
ORD-101193,2024-08-27,North America,Mexico,Grocery,Dark Chocolate 90%,web,2,31.93,0.0,63.86,Consumer,6.0
ORD-101593,2024-08-27,APAC,Australia,Beauty,Argan Shampoo,web,5,41.37,0.15,175.82,Enterprise,5.0
ORD-103049,2024-08-27,APAC,Japan,Home,Espresso Maker,marketplace,6,113.77,0.15,580.23,SMB,5.0
ORD-104418,2024-08-27,North America,Canada,Home,Espresso Maker,retail,2,55.24,0.1,99.43,SMB,4.0
ORD-100145,2024-08-28,APAC,India,Sports,Yoga Mat Pro,retail,1,51.94,0.0,51.94,Consumer,8.0
ORD-101128,2024-08-28,EMEA,Germany,Electronics,Laptop Air 13,retail,1,243.38,0.0,243.38,Consumer,2.0
ORD-103460,2024-08-28,APAC,Australia,Beauty,Matte Lipstick,web,2,39.33,0.0,78.66,Consumer,3.0
ORD-103482,2024-08-28,LATAM,Brazil,Electronics,Noise Buds,retail,1,147.77,0.05,140.38,Consumer,6.0
ORD-104200,2024-08-28,APAC,India,Electronics,Noise Buds,web,5,262.64,0.0,1313.2,SMB,2.0
ORD-103141,2024-08-29,APAC,Singapore,Electronics,Noise Buds,web,5,497.46,0.0,2487.3,Consumer,3.0
ORD-103955,2024-08-29,North America,Mexico,Grocery,Arabica Beans 1kg,partner,2,17.9,0.1,32.22,SMB,4.0
ORD-104914,2024-08-29,EMEA,Germany,Electronics,Noise Buds,web,2,141.42,0.0,282.84,SMB,1.0
ORD-100556,2024-08-30,APAC,India,Sports,Yoga Mat Pro,web,1,358.79,0.0,358.79,Consumer,8.0
ORD-102003,2024-08-30,North America,Mexico,Sports,Trail Runners,web,2,86.24,0.0,172.48,Consumer,2.0
ORD-103426,2024-08-30,EMEA,Italy,Electronics,4K Monitor,web,2,215.72,0.05,409.87,SMB,6.0
ORD-104204,2024-08-30,North America,United States,Beauty,Serum Vitamin C,retail,3,53.76,0.15,137.09,Consumer,6.0
ORD-104991,2024-08-30,LATAM,Chile,Sports,Yoga Mat Pro,marketplace,3,191.73,0.15,488.91,Consumer,
ORD-100352,2024-08-31,North America,Canada,Home,Cast Iron Pan,partner,1,130.08,0.0,130.08,Consumer,1.0
ORD-102972,2024-08-31,North America,United States,Home,Cotton Duvet,web,9,93.27,0.2,671.54,Enterprise,5.0
ORD-103162,2024-08-31,EMEA,France,Sports,Yoga Mat Pro,marketplace,7,128.93,0.0,902.51,Enterprise,3.0
ORD-103209,2024-08-31,North America,Canada,Home,Cast Iron Pan,retail,3,154.47,0.0,463.41,Consumer,5.0
ORD-104541,2024-08-31,North America,Mexico,Electronics,Laptop Air 13,web,2,315.67,0.1,568.21,Consumer,1.0
ORD-104881,2024-08-31,EMEA,Germany,Electronics,Noise Buds,marketplace,1,197.02,0.0,197.02,Consumer,5.0
ORD-100578,2024-09-01,LATAM,Brazil,Grocery,Dark Chocolate 90%,web,3,20.04,0.2,48.1,Consumer,8.0
ORD-100613,2024-09-01,APAC,India,Sports,Yoga Mat Pro,web,2,74.47,0.1,134.05,Consumer,
ORD-102122,2024-09-01,LATAM,Chile,Home,Cast Iron Pan,web,4,110.81,0.0,443.24,Consumer,7.0
ORD-103223,2024-09-01,North America,United States,Sports,Yoga Mat Pro,web,3,225.34,0.15,574.62,Consumer,4.0
ORD-104179,2024-09-01,APAC,Australia,Electronics,Noise Buds,web,3,366.89,0.0,1100.67,Consumer,8.0
ORD-104333,2024-09-01,North America,Canada,Home,Cast Iron Pan,partner,3,121.56,0.0,364.68,Consumer,1.0
ORD-104604,2024-09-01,North America,United States,Electronics,Laptop Air 13,web,2,184.65,0.0,369.3,Consumer,7.0
ORD-102209,2024-09-02,North America,Canada,Sports,Trail Runners,web,6,93.43,0.0,560.58,Consumer,2.0
ORD-102533,2024-09-02,North America,Canada,Grocery,Dark Chocolate 90%,marketplace,6,22.21,0.15,113.27,Enterprise,3.0
ORD-102890,2024-09-02,North America,United States,Home,Cast Iron Pan,marketplace,7,86.08,0.15,512.18,Enterprise,4.0
ORD-103371,2024-09-02,APAC,Singapore,Home,Espresso Maker,partner,1,68.56,0.0,68.56,Consumer,6.0
ORD-100274,2024-09-03,EMEA,Spain,Home,Cast Iron Pan,web,1,122.53,0.2,98.02,SMB,5.0
ORD-101112,2024-09-03,North America,Canada,Sports,Yoga Mat Pro,web,4,162.68,0.1,585.65,Consumer,2.0
ORD-101240,2024-09-03,LATAM,Brazil,Home,Cotton Duvet,marketplace,4,94.36,0.15,320.82,SMB,9.0
ORD-103606,2024-09-03,North America,United States,Beauty,Matte Lipstick,web,2,29.25,0.0,58.5,Consumer,3.0
ORD-104303,2024-09-03,North America,Mexico,Sports,Yoga Mat Pro,marketplace,5,174.71,0.0,873.55,Consumer,3.0
ORD-104383,2024-09-03,North America,Mexico,Grocery,Dark Chocolate 90%,web,5,30.81,0.15,130.94,Enterprise,6.0
ORD-101052,2024-09-04,EMEA,United Kingdom,Electronics,4K Monitor,marketplace,9,682.0,0.0,6138.0,Enterprise,1.0
ORD-101694,2024-09-04,APAC,Japan,Beauty,Matte Lipstick,marketplace,3,43.63,0.15,111.26,SMB,5.0
ORD-102076,2024-09-04,EMEA,Italy,Electronics,4K Monitor,marketplace,3,398.99,0.0,1196.97,Consumer,6.0
ORD-103820,2024-09-04,EMEA,France,Beauty,Argan Shampoo,retail,3,64.46,0.0,193.38,Consumer,5.0
ORD-104447,2024-09-04,North America,United States,Home,Cast Iron Pan,web,1,96.93,0.0,96.93,SMB,2.0
ORD-100491,2024-09-05,North America,United States,Grocery,Olive Oil 750ml,web,2,21.9,0.1,39.42,SMB,4.0
ORD-101145,2024-09-05,EMEA,Italy,Grocery,Olive Oil 750ml,marketplace,4,25.48,0.15,86.63,Consumer,2.0
ORD-101831,2024-09-05,North America,United States,Electronics,Laptop Air 13,web,4,494.26,0.1,1779.34,Consumer,3.0
ORD-102074,2024-09-05,North America,United States,Electronics,Smart Watch,web,3,455.34,0.0,1366.02,Consumer,5.0
ORD-102653,2024-09-05,LATAM,Argentina,Beauty,Matte Lipstick,partner,2,87.68,0.0,175.36,Consumer,15.0
ORD-103102,2024-09-05,APAC,India,Home,Cast Iron Pan,partner,7,134.91,0.0,944.37,Enterprise,7.0
ORD-103191,2024-09-05,APAC,Japan,Home,Cotton Duvet,marketplace,2,230.16,0.0,460.32,Consumer,7.0
ORD-104391,2024-09-05,North America,United States,Beauty,Argan Shampoo,partner,2,50.01,0.0,100.02,Consumer,1.0
ORD-101267,2024-09-06,APAC,Singapore,Home,Desk Lamp,retail,3,63.23,0.15,161.24,Consumer,7.0
ORD-101536,2024-09-06,APAC,India,Electronics,Smart Watch,web,4,114.7,0.0,458.8,Consumer,6.0
ORD-101582,2024-09-06,North America,United States,Sports,Yoga Mat Pro,marketplace,5,85.54,0.05,406.32,Consumer,7.0
ORD-102514,2024-09-06,North America,Canada,Home,Cast Iron Pan,retail,2,111.42,0.0,222.84,SMB,5.0
ORD-103769,2024-09-06,North America,Mexico,Beauty,Matte Lipstick,partner,1,85.1,0.1,76.59,SMB,5.0
ORD-104249,2024-09-06,LATAM,Argentina,Electronics,Laptop Air 13,retail,5,187.28,0.1,842.76,SMB,8.0
ORD-104813,2024-09-06,APAC,Australia,Beauty,Serum Vitamin C,web,1,32.54,0.1,29.29,Consumer,3.0
ORD-100716,2024-09-07,North America,United States,Electronics,Laptop Air 13,marketplace,4,147.75,0.1,531.9,SMB,5.0
ORD-100926,2024-09-07,North America,Canada,Home,Cast Iron Pan,web,2,71.53,0.15,121.6,SMB,4.0
ORD-102830,2024-09-07,EMEA,France,Electronics,Smart Watch,partner,2,209.38,0.1,376.88,SMB,3.0
ORD-103611,2024-09-07,APAC,Singapore,Beauty,Serum Vitamin C,partner,3,46.68,0.0,140.04,Consumer,4.0
ORD-103734,2024-09-07,North America,United States,Electronics,Smart Watch,web,1,81.99,0.05,77.89,SMB,4.0
ORD-104326,2024-09-07,EMEA,Italy,Beauty,Matte Lipstick,retail,2,42.98,0.0,85.96,Consumer,7.0
ORD-104575,2024-09-07,North America,Canada,Electronics,Noise Buds,web,10,255.45,0.15,2171.32,Enterprise,1.0
ORD-100266,2024-09-09,EMEA,Spain,Home,Desk Lamp,web,1,114.44,0.0,114.44,SMB,5.0
ORD-100294,2024-09-09,EMEA,Italy,Home,Cotton Duvet,retail,1,52.63,0.15,44.74,SMB,2.0
ORD-100741,2024-09-09,North America,Canada,Electronics,Laptop Air 13,partner,1,99.26,0.05,94.3,Consumer,8.0
ORD-101599,2024-09-09,EMEA,United Kingdom,Sports,Carbon Racket,retail,2,153.03,0.15,260.15,Consumer,5.0
ORD-102047,2024-09-09,EMEA,France,Grocery,Dark Chocolate 90%,retail,5,37.4,0.0,187.0,Consumer,
ORD-102395,2024-09-09,APAC,Singapore,Sports,Carbon Racket,web,1,239.19,0.0,239.19,Consumer,1.0
ORD-103269,2024-09-09,North America,Canada,Sports,Yoga Mat Pro,marketplace,3,184.24,0.0,552.72,Consumer,2.0
ORD-103427,2024-09-09,LATAM,Argentina,Beauty,Serum Vitamin C,web,5,39.87,0.1,179.42,Consumer,14.0
ORD-103619,2024-09-09,EMEA,Italy,Electronics,Smart Watch,partner,9,163.24,0.05,1395.7,Enterprise,6.0
ORD-103683,2024-09-09,North America,United States,Electronics,Laptop Air 13,retail,1,212.35,0.0,212.35,Consumer,6.0
ORD-104479,2024-09-09,North America,Mexico,Electronics,Smart Watch,web,2,582.23,0.0,1164.46,Consumer,2.0
ORD-100303,2024-09-10,North America,Mexico,Electronics,4K Monitor,web,2,333.99,0.0,667.98,Consumer,1.0
ORD-102602,2024-09-10,APAC,Australia,Home,Desk Lamp,web,4,45.4,0.3,127.12,Enterprise,5.0
ORD-102786,2024-09-10,EMEA,Germany,Sports,Trail Runners,marketplace,2,72.15,0.05,137.08,SMB,3.0
ORD-103264,2024-09-10,APAC,Singapore,Grocery,Dark Chocolate 90%,web,2,28.06,0.0,56.12,Consumer,6.0
ORD-104723,2024-09-10,North America,Mexico,Beauty,Serum Vitamin C,partner,1,50.85,0.0,50.85,Consumer,1.0
ORD-100437,2024-09-11,LATAM,Chile,Beauty,Matte Lipstick,web,2,45.46,0.3,63.64,Consumer,8.0
ORD-100778,2024-09-11,EMEA,Spain,Home,Cast Iron Pan,marketplace,3,84.52,0.0,253.56,Consumer,4.0
ORD-101878,2024-09-11,APAC,Japan,Electronics,4K Monitor,web,5,331.44,0.0,1657.2,Enterprise,4.0
ORD-103167,2024-09-11,North America,United States,Grocery,Arabica Beans 1kg,retail,9,14.06,0.0,126.54,Enterprise,3.0
ORD-104565,2024-09-11,North America,Mexico,Electronics,4K Monitor,web,4,227.9,0.05,866.02,SMB,
ORD-100471,2024-09-12,North America,Mexico,Home,Desk Lamp,marketplace,2,41.02,0.0,82.04,Consumer,2.0
ORD-100523,2024-09-12,LATAM,Argentina,Sports,Trail Runners,marketplace,4,110.42,0.05,419.6,SMB,10.0
ORD-101631,2024-09-12,APAC,Singapore,Electronics,4K Monitor,web,1,353.2,0.05,335.54,Consumer,4.0
ORD-102330,2024-09-12,EMEA,Germany,Home,Desk Lamp,web,6,111.51,0.1,602.15,Consumer,2.0
ORD-102824,2024-09-12,North America,Canada,Electronics,4K Monitor,retail,2,311.09,0.0,622.18,Consumer,4.0
ORD-103381,2024-09-12,LATAM,Chile,Electronics,Noise Buds,retail,2,173.7,0.05,330.03,SMB,10.0
ORD-103700,2024-09-12,North America,Mexico,Home,Espresso Maker,retail,4,76.77,0.0,307.08,SMB,2.0
ORD-103809,2024-09-12,LATAM,Argentina,Electronics,Noise Buds,marketplace,1,199.13,0.0,199.13,Consumer,16.0
ORD-100359,2024-09-13,EMEA,France,Home,Cast Iron Pan,marketplace,5,86.42,0.0,432.1,Consumer,2.0
ORD-100542,2024-09-13,EMEA,Italy,Home,Cotton Duvet,marketplace,2,154.81,0.2,247.7,Consumer,5.0
ORD-100731,2024-09-13,North America,United States,Home,Cotton Duvet,web,2,77.62,0.0,155.24,Consumer,4.0
ORD-103106,2024-09-13,North America,Canada,Grocery,Arabica Beans 1kg,web,4,12.58,0.05,47.8,Consumer,3.0
ORD-103196,2024-09-13,APAC,India,Grocery,Arabica Beans 1kg,retail,1,19.92,0.0,19.92,Consumer,7.0
ORD-104508,2024-09-13,North America,Mexico,Home,Cast Iron Pan,retail,1,77.33,0.0,77.33,Consumer,1.0
ORD-100663,2024-09-14,APAC,India,Electronics,Noise Buds,web,3,449.82,0.0,1349.46,Consumer,11.0
ORD-101313,2024-09-14,North America,Canada,Electronics,Smart Watch,web,2,99.8,0.05,189.62,Consumer,3.0
ORD-101318,2024-09-14,LATAM,Brazil,Sports,Trail Runners,web,4,91.54,0.1,329.54,Consumer,7.0
ORD-101658,2024-09-14,EMEA,Italy,Grocery,Arabica Beans 1kg,retail,1,12.78,0.05,12.14,Consumer,10.0
ORD-103607,2024-09-14,North America,Canada,Home,Cotton Duvet,retail,4,71.73,0.1,258.23,Consumer,4.0
ORD-104371,2024-09-14,EMEA,Italy,Electronics,Noise Buds,marketplace,4,531.69,0.1,1914.08,Consumer,2.0
ORD-104385,2024-09-14,North America,Mexico,Sports,Yoga Mat Pro,web,5,253.66,0.0,1268.3,Consumer,5.0
ORD-101598,2024-09-15,APAC,Singapore,Beauty,Serum Vitamin C,marketplace,3,92.58,0.2,222.19,SMB,4.0
ORD-102020,2024-09-15,APAC,India,Home,Cotton Duvet,partner,1,62.91,0.05,59.76,Consumer,12.0
ORD-102256,2024-09-15,LATAM,Argentina,Home,Cast Iron Pan,retail,2,68.56,0.0,137.12,Consumer,7.0
ORD-102438,2024-09-15,North America,United States,Beauty,Serum Vitamin C,web,1,100.97,0.1,90.87,Consumer,3.0
ORD-103081,2024-09-15,APAC,India,Sports,Carbon Racket,marketplace,3,122.09,0.05,347.96,Enterprise,10.0
ORD-103252,2024-09-15,North America,Canada,Sports,Yoga Mat Pro,retail,2,94.22,0.0,188.44,SMB,4.0
ORD-100073,2024-09-16,EMEA,Spain,Grocery,Dark Chocolate 90%,web,2,15.12,0.0,30.24,Consumer,4.0
ORD-100170,2024-09-16,North America,Canada,Electronics,4K Monitor,web,3,607.31,0.1,1639.74,Consumer,1.0
ORD-100651,2024-09-16,North America,United States,Beauty,Matte Lipstick,web,1,46.81,0.05,44.47,SMB,4.0
ORD-100990,2024-09-16,EMEA,Italy,Electronics,Noise Buds,retail,1,288.23,0.0,288.23,Consumer,7.0
ORD-101659,2024-09-16,EMEA,Italy,Home,Espresso Maker,marketplace,3,59.71,0.0,179.13,SMB,3.0
ORD-103331,2024-09-16,APAC,Australia,Sports,Yoga Mat Pro,web,2,83.53,0.1,150.35,Consumer,5.0
ORD-100898,2024-09-17,APAC,Japan,Home,Espresso Maker,marketplace,3,114.29,0.05,325.73,SMB,3.0
ORD-101077,2024-09-17,North America,United States,Sports,Carbon Racket,marketplace,9,93.59,0.15,715.96,Enterprise,1.0
ORD-101523,2024-09-17,APAC,India,Home,Cotton Duvet,partner,3,44.96,0.0,134.88,Consumer,14.0
ORD-102363,2024-09-17,APAC,Australia,Home,Cast Iron Pan,retail,3,59.9,0.2,143.76,SMB,
ORD-102983,2024-09-17,North America,Mexico,Grocery,Olive Oil 750ml,retail,2,24.19,0.0,48.38,Consumer,2.0
ORD-103541,2024-09-17,North America,United States,Beauty,Matte Lipstick,web,5,80.36,0.05,381.71,Consumer,4.0
ORD-104269,2024-09-17,North America,Canada,Electronics,Noise Buds,web,2,222.64,0.05,423.02,Consumer,2.0
ORD-104733,2024-09-17,APAC,Singapore,Sports,Carbon Racket,partner,6,81.16,0.3,340.87,Enterprise,2.0
ORD-100913,2024-09-18,North America,Canada,Beauty,Argan Shampoo,partner,3,47.61,0.1,128.55,SMB,4.0
ORD-101331,2024-09-18,LATAM,Chile,Home,Espresso Maker,retail,4,117.08,0.1,421.49,SMB,12.0
ORD-101703,2024-09-18,North America,Mexico,Beauty,Serum Vitamin C,marketplace,3,23.57,0.1,63.64,SMB,2.0
ORD-102422,2024-09-18,North America,Mexico,Grocery,Dark Chocolate 90%,marketplace,2,19.35,0.1,34.83,SMB,6.0
ORD-102584,2024-09-18,North America,Canada,Sports,Trail Runners,retail,2,115.16,0.0,230.32,Consumer,3.0
ORD-103613,2024-09-18,APAC,India,Beauty,Matte Lipstick,retail,6,49.64,0.0,297.84,Enterprise,8.0
ORD-103732,2024-09-18,EMEA,Spain,Electronics,Laptop Air 13,partner,5,522.33,0.0,2611.65,SMB,3.0
ORD-103956,2024-09-18,EMEA,Spain,Beauty,Matte Lipstick,web,4,66.81,0.15,227.15,SMB,5.0
ORD-104047,2024-09-18,North America,Canada,Grocery,Arabica Beans 1kg,marketplace,2,17.42,0.0,34.84,Consumer,1.0
ORD-101316,2024-09-19,North America,Mexico,Electronics,4K Monitor,web,4,282.54,0.0,1130.16,Consumer,2.0
ORD-101444,2024-09-19,North America,Canada,Electronics,Laptop Air 13,marketplace,3,319.32,0.0,957.96,Consumer,2.0
ORD-101760,2024-09-19,North America,United States,Grocery,Dark Chocolate 90%,retail,4,11.71,0.1,42.16,Consumer,2.0
ORD-102619,2024-09-19,North America,Mexico,Electronics,Smart Watch,marketplace,2,202.51,0.1,364.52,Consumer,3.0
ORD-103129,2024-09-19,North America,United States,Sports,Carbon Racket,retail,4,144.15,0.1,518.94,SMB,2.0
ORD-100346,2024-09-20,North America,Mexico,Electronics,Smart Watch,web,5,658.29,0.1,2962.3,Enterprise,6.0
ORD-100617,2024-09-20,APAC,Singapore,Home,Cast Iron Pan,web,4,51.58,0.2,165.06,Enterprise,9.0
ORD-100858,2024-09-20,EMEA,United Kingdom,Electronics,4K Monitor,web,2,424.44,0.05,806.44,SMB,8.0
ORD-101924,2024-09-20,North America,Canada,Electronics,Smart Watch,web,2,429.1,0.1,772.38,Consumer,4.0
ORD-102295,2024-09-20,APAC,Japan,Grocery,Arabica Beans 1kg,web,3,16.41,0.15,41.85,Consumer,9.0
ORD-103094,2024-09-20,North America,Canada,Home,Cotton Duvet,web,9,61.62,0.15,471.39,Enterprise,4.0
ORD-103157,2024-09-20,EMEA,United Kingdom,Beauty,Matte Lipstick,marketplace,2,37.14,0.15,63.14,Consumer,
ORD-103350,2024-09-20,EMEA,Germany,Electronics,Laptop Air 13,retail,10,222.79,0.1,2005.11,Enterprise,5.0
ORD-103369,2024-09-20,LATAM,Argentina,Home,Desk Lamp,web,6,60.45,0.05,344.57,Enterprise,7.0
ORD-103572,2024-09-20,APAC,Singapore,Grocery,Olive Oil 750ml,web,3,13.65,0.0,40.95,Consumer,7.0
ORD-103679,2024-09-20,North America,United States,Home,Desk Lamp,web,7,41.57,0.1,261.89,Enterprise,2.0
ORD-103773,2024-09-20,North America,Canada,Electronics,Smart Watch,web,3,421.1,0.05,1200.14,Consumer,4.0
ORD-104264,2024-09-20,North America,United States,Electronics,Laptop Air 13,partner,2,223.65,0.15,380.2,Consumer,4.0
ORD-100605,2024-09-21,North America,Mexico,Grocery,Dark Chocolate 90%,partner,5,19.63,0.0,98.15,Consumer,2.0
ORD-100923,2024-09-21,North America,Canada,Electronics,Noise Buds,marketplace,2,361.42,0.0,722.84,Consumer,2.0
ORD-103899,2024-09-21,LATAM,Chile,Home,Cotton Duvet,web,3,145.58,0.05,414.9,SMB,4.0
ORD-104875,2024-09-21,North America,Mexico,Sports,Carbon Racket,retail,2,136.84,0.15,232.63,Consumer,3.0
ORD-100106,2024-09-22,North America,Mexico,Beauty,Serum Vitamin C,retail,4,50.54,0.05,192.05,SMB,4.0
ORD-102548,2024-09-22,North America,United States,Sports,Trail Runners,web,4,84.04,0.0,336.16,Consumer,4.0
ORD-102799,2024-09-22,North America,United States,Grocery,Arabica Beans 1kg,web,1,24.98,0.1,22.48,SMB,4.0
ORD-103952,2024-09-22,North America,Mexico,Home,Cotton Duvet,retail,1,47.0,0.05,44.65,SMB,1.0
ORD-104744,2024-09-22,APAC,Japan,Home,Desk Lamp,web,2,93.72,0.0,187.44,SMB,7.0
ORD-101201,2024-09-23,EMEA,United Kingdom,Home,Espresso Maker,marketplace,8,40.93,0.0,327.44,Consumer,7.0
ORD-101857,2024-09-23,North America,Canada,Home,Cast Iron Pan,web,1,57.44,0.1,51.7,SMB,1.0
ORD-102292,2024-09-23,North America,Canada,Sports,Yoga Mat Pro,web,3,57.73,0.2,138.55,SMB,2.0
ORD-102467,2024-09-23,APAC,Singapore,Home,Cast Iron Pan,web,3,95.06,0.0,285.18,Consumer,7.0
ORD-102546,2024-09-23,North America,Canada,Electronics,Laptop Air 13,web,2,241.22,0.0,482.44,Consumer,2.0
ORD-102981,2024-09-23,APAC,Singapore,Electronics,Smart Watch,web,2,229.67,0.0,459.34,Consumer,3.0
